symbol,strike,co_b,co_s,po_b,po_s,fut_b,fut_s
360ONE,0.0,0.0,0.0,0.0,0.0,5.0,0.0
360ONE,1060.0,0.0,1.0,0.0,0.0,0.0,0.0
360ONE,1120.0,0.0,0.0,0.0,2.0,0.0,0.0
360ONE,1200.0,2.0,0.0,0.0,0.0,0.0,0.0
360ONE,1240.0,0.0,1.0,0.0,0.0,0.0,0.0
360ONE,1300.0,5.0,0.0,0.0,0.0,0.0,0.0
ABB,0.0,0.0,0.0,0.0,0.0,22.0,1.0
ABB,7200.0,0.0,1.0,0.0,0.0,0.0,0.0
ABB,7300.0,0.0,4.0,0.0,1.0,0.0,0.0
ABB,7400.0,0.0,0.0,0.0,1.0,0.0,0.0
ABB,7500.0,1.0,0.0,0.0,0.0,0.0,0.0
ABB,7600.0,0.0,0.0,0.0,3.0,0.0,0.0
ABB,7700.0,1.0,0.0,0.0,0.0,0.0,0.0
ABB,7800.0,1.0,0.0,0.0,0.0,0.0,0.0
ABB,8000.0,1.0,2.0,0.0,0.0,0.0,0.0
ABB,8200.0,1.0,3.0,0.0,0.0,0.0,0.0
ABB,8400.0,1.0,0.0,0.0,0.0,0.0,0.0
ABB,8500.0,1.0,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,0.0,0.0,0.0,0.0,0.0,11.0,2.0
ABCAPITAL,380.0,0.0,0.0,1.0,0.0,0.0,0.0
ABCAPITAL,390.0,0.0,1.0,1.0,1.0,0.0,0.0
ABCAPITAL,395.0,0.0,0.0,0.0,1.0,0.0,0.0
ABCAPITAL,400.0,1.0,2.0,1.0,1.0,0.0,0.0
ABCAPITAL,405.0,0.0,0.0,0.0,1.0,0.0,0.0
ABCAPITAL,410.0,3.0,1.0,0.0,1.0,0.0,0.0
ABCAPITAL,420.0,2.0,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,430.0,1.0,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,440.0,0.0,1.0,0.0,0.0,0.0,0.0
ADANIENSOL,0.0,0.0,0.0,0.0,0.0,46.0,0.0
ADANIENSOL,1240.0,0.0,0.0,1.0,0.0,0.0,0.0
ADANIENSOL,1380.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1400.0,2.0,0.0,1.0,0.0,0.0,0.0
ADANIENSOL,1420.0,3.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1440.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1460.0,3.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1500.0,2.0,1.0,0.0,0.0,0.0,0.0
ADANIENSOL,1540.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1560.0,2.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1580.0,2.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1600.0,4.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1620.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1640.0,0.0,0.0,0.0,1.0,0.0,0.0
ADANIENSOL,1660.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1680.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENSOL,1700.0,4.0,0.0,0.0,0.0,0.0,0.0
ADANIENT,0.0,0.0,0.0,0.0,0.0,43.0,0.0
ADANIENT,2500.0,0.0,0.0,1.0,0.0,0.0,0.0
ADANIENT,2600.0,0.0,0.0,1.0,1.0,0.0,0.0
ADANIENT,2700.0,1.0,0.0,1.0,0.0,0.0,0.0
ADANIENT,2800.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENT,2900.0,2.0,0.0,1.0,0.0,0.0,0.0
ADANIENT,2950.0,0.0,0.0,3.0,0.0,0.0,0.0
ADANIENT,3000.0,9.0,1.0,0.0,0.0,0.0,0.0
ADANIENT,3050.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIENT,3100.0,3.0,0.0,0.0,1.0,0.0,0.0
ADANIENT,3150.0,2.0,0.0,0.0,0.0,0.0,0.0
ADANIENT,3200.0,5.0,0.0,0.0,0.0,0.0,0.0
ADANIENT,3300.0,2.0,0.0,0.0,0.0,0.0,0.0
ADANIENT,3400.0,0.0,1.0,0.0,0.0,0.0,0.0
ADANIENT,3500.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIGREEN,0.0,0.0,0.0,0.0,0.0,42.0,1.0
ADANIGREEN,1200.0,0.0,1.0,0.0,1.0,0.0,0.0
ADANIGREEN,1240.0,0.0,1.0,0.0,2.0,0.0,0.0
ADANIGREEN,1300.0,0.0,2.0,0.0,0.0,0.0,0.0
ADANIGREEN,1320.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIGREEN,1360.0,4.0,0.0,0.0,0.0,0.0,0.0
ADANIGREEN,1380.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIGREEN,1400.0,0.0,3.0,0.0,0.0,0.0,0.0
ADANIGREEN,1460.0,0.0,1.0,0.0,0.0,0.0,0.0
ADANIGREEN,1500.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIGREEN,1520.0,0.0,0.0,0.0,1.0,0.0,0.0
ADANIPORTS,0.0,0.0,0.0,0.0,0.0,32.0,2.0
ADANIPORTS,1600.0,1.0,1.0,0.0,0.0,0.0,0.0
ADANIPORTS,1640.0,0.0,0.0,2.0,0.0,0.0,0.0
ADANIPORTS,1660.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIPORTS,1680.0,1.0,1.0,1.0,0.0,0.0,0.0
ADANIPORTS,1700.0,1.0,5.0,2.0,3.0,0.0,0.0
ADANIPORTS,1720.0,2.0,1.0,0.0,1.0,0.0,0.0
ADANIPORTS,1740.0,0.0,2.0,0.0,1.0,0.0,0.0
ADANIPORTS,1760.0,1.0,2.0,0.0,1.0,0.0,0.0
ADANIPORTS,1800.0,0.0,2.0,0.0,2.0,0.0,0.0
ADANIPOWER,0.0,0.0,0.0,0.0,0.0,61.0,1.0
ADANIPOWER,180.0,0.0,0.0,1.0,0.0,0.0,0.0
ADANIPOWER,190.0,0.0,0.0,1.0,0.0,0.0,0.0
ADANIPOWER,195.0,0.0,0.0,1.0,1.0,0.0,0.0
ADANIPOWER,200.0,1.0,0.0,2.0,3.0,0.0,0.0
ADANIPOWER,205.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIPOWER,210.0,4.0,1.0,0.0,2.0,0.0,0.0
ADANIPOWER,215.0,4.0,1.0,0.0,0.0,0.0,0.0
ADANIPOWER,220.0,4.0,2.0,0.0,1.0,0.0,0.0
ADANIPOWER,225.0,1.0,1.0,0.0,1.0,0.0,0.0
ADANIPOWER,230.0,3.0,2.0,0.0,0.0,0.0,0.0
ADANIPOWER,235.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIPOWER,240.0,3.0,1.0,0.0,0.0,0.0,0.0
ADANIPOWER,250.0,1.0,0.0,0.0,0.0,0.0,0.0
ADANIPOWER,260.0,1.0,0.0,0.0,0.0,0.0,0.0
ALKEM,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ALKEM,5400.0,1.0,0.0,1.0,0.0,0.0,0.0
ALKEM,5500.0,0.0,0.0,0.0,1.0,0.0,0.0
ALKEM,6000.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBER,0.0,0.0,0.0,0.0,0.0,16.0,3.0
AMBER,7300.0,0.0,0.0,1.0,0.0,0.0,0.0
AMBER,7400.0,2.0,0.0,0.0,0.0,0.0,0.0
AMBER,7500.0,1.0,1.0,0.0,1.0,0.0,0.0
AMBER,7700.0,2.0,0.0,0.0,0.0,0.0,0.0
AMBER,7800.0,4.0,0.0,0.0,0.0,0.0,0.0
AMBER,7900.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBER,8000.0,1.0,1.0,0.0,0.0,0.0,0.0
AMBER,8200.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBER,8600.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,0.0,0.0,0.0,0.0,0.0,73.0,0.0
AMBUJACEM,360.0,0.0,0.0,1.0,0.0,0.0,0.0
AMBUJACEM,380.0,0.0,0.0,0.0,1.0,0.0,0.0
AMBUJACEM,400.0,5.0,0.0,0.0,2.0,0.0,0.0
AMBUJACEM,405.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,410.0,8.0,2.0,0.0,2.0,0.0,0.0
AMBUJACEM,415.0,1.0,1.0,0.0,0.0,0.0,0.0
AMBUJACEM,420.0,7.0,4.0,0.0,1.0,0.0,0.0
AMBUJACEM,425.0,2.0,0.0,0.0,2.0,0.0,0.0
AMBUJACEM,430.0,1.0,3.0,0.0,1.0,0.0,0.0
AMBUJACEM,435.0,1.0,0.0,0.0,1.0,0.0,0.0
AMBUJACEM,440.0,2.0,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,450.0,1.0,2.0,0.0,1.0,0.0,0.0
AMBUJACEM,460.0,0.0,1.0,0.0,0.0,0.0,0.0
AMBUJACEM,500.0,4.0,1.0,0.0,1.0,0.0,0.0
ANGELONE,0.0,0.0,0.0,0.0,0.0,13.0,1.0
ANGELONE,270.0,0.0,0.0,0.0,2.0,0.0,0.0
ANGELONE,275.0,0.0,0.0,0.0,1.0,0.0,0.0
ANGELONE,280.0,0.0,0.0,2.0,0.0,0.0,0.0
ANGELONE,290.0,1.0,1.0,2.0,1.0,0.0,0.0
ANGELONE,295.0,0.0,0.0,1.0,0.0,0.0,0.0
ANGELONE,300.0,3.0,1.0,1.0,1.0,0.0,0.0
ANGELONE,305.0,1.0,1.0,0.0,0.0,0.0,0.0
ANGELONE,310.0,2.0,0.0,0.0,0.0,0.0,0.0
ANGELONE,320.0,2.0,2.0,0.0,0.0,0.0,0.0
ANGELONE,330.0,1.0,0.0,0.0,0.0,0.0,0.0
ANGELONE,340.0,1.0,0.0,0.0,1.0,0.0,0.0
ANGELONE,350.0,2.0,0.0,0.0,0.0,0.0,0.0
APLAPOLLO,0.0,0.0,0.0,0.0,0.0,3.0,1.0
APLAPOLLO,1840.0,0.0,1.0,0.0,0.0,0.0,0.0
APLAPOLLO,2100.0,0.0,0.0,0.0,1.0,0.0,0.0
APLAPOLLO,2180.0,0.0,2.0,0.0,0.0,0.0,0.0
APLAPOLLO,2220.0,1.0,0.0,0.0,0.0,0.0,0.0
APLAPOLLO,2400.0,1.0,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,0.0,0.0,0.0,0.0,0.0,4.0,1.0
APOLLOHOSP,8000.0,0.0,1.0,0.0,0.0,0.0,0.0
APOLLOHOSP,8500.0,0.0,0.0,0.0,2.0,0.0,0.0
APOLLOHOSP,8700.0,0.0,2.0,0.0,1.0,0.0,0.0
APOLLOHOSP,8800.0,1.0,2.0,0.0,0.0,0.0,0.0
APOLLOHOSP,8900.0,2.0,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,9000.0,1.0,3.0,0.0,0.0,0.0,0.0
APOLLOHOSP,9100.0,0.0,1.0,0.0,0.0,0.0,0.0
APOLLOHOSP,9200.0,1.0,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,9300.0,1.0,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,9700.0,0.0,1.0,0.0,0.0,0.0,0.0
APOLLOHOSP,9800.0,0.0,1.0,0.0,0.0,0.0,0.0
APOLLOHOSP,10000.0,4.0,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,10200.0,1.0,0.0,0.0,0.0,0.0,0.0
ASHOKLEY,0.0,0.0,0.0,0.0,0.0,31.0,3.0
ASHOKLEY,157.5,0.0,0.0,1.0,0.0,0.0,0.0
ASHOKLEY,160.0,0.0,0.0,1.0,2.0,0.0,0.0
ASHOKLEY,165.0,0.0,0.0,2.0,4.0,0.0,0.0
ASHOKLEY,167.5,1.0,0.0,0.0,0.0,0.0,0.0
ASHOKLEY,170.0,2.0,2.0,1.0,3.0,0.0,0.0
ASHOKLEY,172.5,1.0,0.0,0.0,1.0,0.0,0.0
ASHOKLEY,175.0,2.0,1.0,0.0,4.0,0.0,0.0
ASHOKLEY,177.5,1.0,1.0,0.0,1.0,0.0,0.0
ASHOKLEY,180.0,4.0,2.0,0.0,1.0,0.0,0.0
ASHOKLEY,185.0,2.0,1.0,0.0,0.0,0.0,0.0
ASHOKLEY,190.0,2.0,2.0,0.0,0.0,0.0,0.0
ASHOKLEY,200.0,3.0,1.0,0.0,0.0,0.0,0.0
ASHOKLEY,205.0,1.0,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,0.0,0.0,0.0,0.0,0.0,19.0,1.0
ASIANPAINT,2320.0,0.0,0.0,1.0,0.0,0.0,0.0
ASIANPAINT,2360.0,0.0,0.0,1.0,0.0,0.0,0.0
ASIANPAINT,2380.0,0.0,0.0,1.0,0.0,0.0,0.0
ASIANPAINT,2400.0,0.0,0.0,1.0,0.0,0.0,0.0
ASIANPAINT,2420.0,0.0,0.0,1.0,0.0,0.0,0.0
ASIANPAINT,2440.0,0.0,0.0,1.0,0.0,0.0,0.0
ASIANPAINT,2460.0,0.0,0.0,0.0,1.0,0.0,0.0
ASIANPAINT,2540.0,1.0,0.0,0.0,1.0,0.0,0.0
ASIANPAINT,2580.0,1.0,0.0,0.0,1.0,0.0,0.0
ASIANPAINT,2600.0,2.0,0.0,0.0,1.0,0.0,0.0
ASIANPAINT,2640.0,0.0,0.0,0.0,1.0,0.0,0.0
ASIANPAINT,2700.0,2.0,1.0,0.0,1.0,0.0,0.0
ASIANPAINT,2720.0,1.0,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,2800.0,1.0,2.0,0.0,0.0,0.0,0.0
ASIANPAINT,2860.0,1.0,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,2900.0,1.0,0.0,0.0,0.0,0.0,0.0
ASTRAL,0.0,0.0,0.0,0.0,0.0,11.0,0.0
ASTRAL,1460.0,0.0,0.0,0.0,1.0,0.0,0.0
ASTRAL,1500.0,0.0,1.0,0.0,2.0,0.0,0.0
ASTRAL,1520.0,0.0,0.0,0.0,1.0,0.0,0.0
ASTRAL,1560.0,0.0,2.0,0.0,0.0,0.0,0.0
ASTRAL,1600.0,2.0,0.0,0.0,0.0,0.0,0.0
ASTRAL,1720.0,1.0,0.0,0.0,0.0,0.0,0.0
ATHERENERG,0.0,0.0,0.0,0.0,0.0,4.0,1.0
ATHERENERG,1600.0,2.0,0.0,0.0,0.0,0.0,0.0
ATHERENERG,1620.0,1.0,0.0,0.0,0.0,0.0,0.0
ATHERENERG,1680.0,1.0,0.0,0.0,0.0,0.0,0.0
ATHERENERG,1700.0,3.0,1.0,0.0,1.0,0.0,0.0
ATHERENERG,1780.0,1.0,0.0,0.0,0.0,0.0,0.0
ATHERENERG,1800.0,2.0,0.0,0.0,0.0,0.0,0.0
ATHERENERG,1900.0,1.0,0.0,0.0,0.0,0.0,0.0
ATHERENERG,1920.0,1.0,0.0,0.0,0.0,0.0,0.0
AUBANK,0.0,0.0,0.0,0.0,0.0,7.0,4.0
AUBANK,1020.0,0.0,1.0,0.0,0.0,0.0,0.0
AUBANK,1040.0,0.0,0.0,0.0,1.0,0.0,0.0
AUBANK,1080.0,3.0,2.0,0.0,1.0,0.0,0.0
AUBANK,1100.0,1.0,0.0,0.0,0.0,0.0,0.0
AUBANK,1120.0,3.0,0.0,0.0,0.0,0.0,0.0
AUBANK,1140.0,1.0,0.0,0.0,0.0,0.0,0.0
AUBANK,1160.0,0.0,1.0,0.0,0.0,0.0,0.0
AUROPHARMA,0.0,0.0,0.0,0.0,0.0,4.0,0.0
AUROPHARMA,1400.0,0.0,1.0,0.0,0.0,0.0,0.0
AUROPHARMA,1580.0,0.0,0.0,0.0,1.0,0.0,0.0
AUROPHARMA,1700.0,1.0,0.0,0.0,0.0,0.0,0.0
AUROPHARMA,1800.0,3.0,0.0,0.0,0.0,0.0,0.0
AXISBANK,0.0,0.0,0.0,0.0,0.0,36.0,6.0
AXISBANK,1120.0,0.0,0.0,0.0,1.0,0.0,0.0
AXISBANK,1140.0,0.0,0.0,0.0,1.0,0.0,0.0
AXISBANK,1160.0,0.0,0.0,0.0,2.0,0.0,0.0
AXISBANK,1180.0,0.0,0.0,0.0,2.0,0.0,0.0
AXISBANK,1200.0,0.0,0.0,2.0,2.0,0.0,0.0
AXISBANK,1240.0,0.0,1.0,1.0,3.0,0.0,0.0
AXISBANK,1260.0,5.0,2.0,0.0,9.0,0.0,0.0
AXISBANK,1280.0,2.0,3.0,0.0,2.0,0.0,0.0
AXISBANK,1300.0,5.0,11.0,0.0,9.0,0.0,0.0
AXISBANK,1320.0,0.0,1.0,0.0,0.0,0.0,0.0
AXISBANK,1340.0,0.0,0.0,0.0,1.0,0.0,0.0
AXISBANK,1360.0,1.0,4.0,0.0,0.0,0.0,0.0
AXISBANK,1380.0,0.0,1.0,0.0,0.0,0.0,0.0
AXISBANK,1400.0,0.0,1.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,0.0,0.0,0.0,0.0,0.0,7.0,2.0
BAJAJ-AUTO,10000.0,0.0,2.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,10500.0,0.0,0.0,0.0,1.0,0.0,0.0
BAJAJ-AUTO,11000.0,0.0,0.0,0.0,1.0,0.0,0.0
BAJAJ-AUTO,11100.0,0.0,0.0,0.0,1.0,0.0,0.0
BAJAJ-AUTO,11200.0,0.0,0.0,1.0,0.0,0.0,0.0
BAJAJ-AUTO,11300.0,0.0,0.0,1.0,0.0,0.0,0.0
BAJAJ-AUTO,11500.0,21.0,0.0,1.0,0.0,0.0,0.0
BAJAJ-AUTO,11600.0,0.0,0.0,1.0,1.0,0.0,0.0
BAJAJ-AUTO,11800.0,0.0,0.0,2.0,1.0,0.0,0.0
BAJAJ-AUTO,12000.0,0.0,21.0,0.0,1.0,0.0,0.0
BAJAJ-AUTO,12100.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,12300.0,2.0,1.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,12400.0,2.0,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,12500.0,3.0,0.0,0.0,1.0,0.0,0.0
BAJAJ-AUTO,12600.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,12700.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,12800.0,0.0,2.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,12900.0,2.0,1.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,13000.0,3.0,2.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,13100.0,0.0,2.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,13200.0,0.0,3.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,13400.0,0.0,3.0,0.0,0.0,0.0,0.0
BAJAJFINSV,0.0,0.0,0.0,0.0,0.0,3.0,2.0
BAJAJFINSV,1800.0,0.0,1.0,0.0,0.0,0.0,0.0
BAJAJFINSV,1840.0,0.0,0.0,1.0,0.0,0.0,0.0
BAJAJFINSV,1960.0,0.0,0.0,1.0,0.0,0.0,0.0
BAJAJFINSV,1980.0,2.0,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV,2000.0,3.0,1.0,0.0,1.0,0.0,0.0
BAJAJFINSV,2080.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV,2100.0,2.0,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV,2140.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV,2160.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV,2200.0,0.0,0.0,0.0,1.0,0.0,0.0
BAJAJHLDNG,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAJFINANCE,0.0,0.0,0.0,0.0,0.0,19.0,2.0
BAJFINANCE,900.0,0.0,0.0,2.0,0.0,0.0,0.0
BAJFINANCE,980.0,0.0,0.0,1.0,1.0,0.0,0.0
BAJFINANCE,1000.0,0.0,0.0,0.0,1.0,0.0,0.0
BAJFINANCE,1020.0,0.0,0.0,0.0,2.0,0.0,0.0
BAJFINANCE,1040.0,0.0,0.0,1.0,0.0,0.0,0.0
BAJFINANCE,1050.0,1.0,0.0,1.0,0.0,0.0,0.0
BAJFINANCE,1060.0,2.0,0.0,1.0,0.0,0.0,0.0
BAJFINANCE,1070.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJFINANCE,1080.0,4.0,1.0,0.0,1.0,0.0,0.0
BAJFINANCE,1100.0,3.0,1.0,0.0,1.0,0.0,0.0
BAJFINANCE,1120.0,1.0,0.0,0.0,0.0,0.0,0.0
BAJFINANCE,1150.0,0.0,1.0,0.0,0.0,0.0,0.0
BAJFINANCE,1160.0,0.0,1.0,0.0,0.0,0.0,0.0
BAJFINANCE,1170.0,0.0,1.0,0.0,0.0,0.0,0.0
BAJFINANCE,1200.0,3.0,0.0,0.0,0.0,0.0,0.0
BANDHANBNK,0.0,0.0,0.0,0.0,0.0,34.0,0.0
BANDHANBNK,150.0,0.0,0.0,0.0,1.0,0.0,0.0
BANDHANBNK,155.0,0.0,0.0,0.0,1.0,0.0,0.0
BANDHANBNK,160.0,0.0,0.0,1.0,2.0,0.0,0.0
BANDHANBNK,165.0,0.0,0.0,0.0,21.0,0.0,0.0
BANDHANBNK,170.0,4.0,3.0,0.0,6.0,0.0,0.0
BANDHANBNK,175.0,1.0,1.0,0.0,2.0,0.0,0.0
BANDHANBNK,180.0,4.0,1.0,0.0,7.0,0.0,0.0
BANDHANBNK,185.0,1.0,1.0,0.0,0.0,0.0,0.0
BANDHANBNK,190.0,2.0,3.0,0.0,0.0,0.0,0.0
BANDHANBNK,195.0,0.0,2.0,0.0,0.0,0.0,0.0
BANDHANBNK,200.0,1.0,3.0,0.0,6.0,0.0,0.0
BANDHANBNK,210.0,0.0,0.0,0.0,2.0,0.0,0.0
BANKBARODA,0.0,0.0,0.0,0.0,0.0,60.0,3.0
BANKBARODA,225.0,0.0,0.0,0.0,1.0,0.0,0.0
BANKBARODA,230.0,0.0,1.0,5.0,4.0,0.0,0.0
BANKBARODA,235.0,0.0,0.0,4.0,3.0,0.0,0.0
BANKBARODA,240.0,3.0,1.0,0.0,4.0,0.0,0.0
BANKBARODA,245.0,2.0,3.0,0.0,5.0,0.0,0.0
BANKBARODA,250.0,6.0,11.0,0.0,6.0,0.0,0.0
BANKBARODA,255.0,1.0,4.0,0.0,1.0,0.0,0.0
BANKBARODA,260.0,4.0,6.0,0.0,2.0,0.0,0.0
BANKBARODA,265.0,2.0,1.0,0.0,1.0,0.0,0.0
BANKBARODA,270.0,2.0,2.0,0.0,3.0,0.0,0.0
BANKBARODA,275.0,0.0,0.0,0.0,1.0,0.0,0.0
BANKBARODA,280.0,0.0,1.0,0.0,1.0,0.0,0.0
BANKBARODA,290.0,1.0,0.0,0.0,1.0,0.0,0.0
BANKINDIA,0.0,0.0,0.0,0.0,0.0,15.0,1.0
BANKINDIA,130.0,0.0,0.0,1.0,0.0,0.0,0.0
BANKINDIA,140.0,0.0,0.0,0.0,2.0,0.0,0.0
BANKINDIA,142.5,0.0,0.0,0.0,1.0,0.0,0.0
BANKINDIA,145.0,0.0,0.0,0.0,3.0,0.0,0.0
BANKINDIA,150.0,2.0,1.0,0.0,0.0,0.0,0.0
BANKINDIA,155.0,0.0,4.0,0.0,0.0,0.0,0.0
BANKINDIA,160.0,0.0,2.0,0.0,0.0,0.0,0.0
BANKNIFTY,0.0,0.0,0.0,0.0,0.0,102.0,11.0
BANKNIFTY,48000.0,0.0,2.0,0.0,0.0,0.0,0.0
BANKNIFTY,50000.0,0.0,2.0,1.0,0.0,0.0,0.0
BANKNIFTY,51000.0,0.0,4.0,1.0,1.0,0.0,0.0
BANKNIFTY,52000.0,0.0,1.0,1.0,0.0,0.0,0.0
BANKNIFTY,52500.0,0.0,0.0,0.0,2.0,0.0,0.0
BANKNIFTY,53000.0,0.0,1.0,2.0,2.0,0.0,0.0
BANKNIFTY,53500.0,0.0,0.0,0.0,5.0,0.0,0.0
BANKNIFTY,54000.0,0.0,0.0,1.0,4.0,0.0,0.0
BANKNIFTY,54400.0,0.0,0.0,0.0,1.0,0.0,0.0
BANKNIFTY,54500.0,0.0,0.0,0.0,1.0,0.0,0.0
BANKNIFTY,55000.0,0.0,1.0,3.0,2.0,0.0,0.0
BANKNIFTY,55500.0,0.0,1.0,1.0,1.0,0.0,0.0
BANKNIFTY,55800.0,0.0,0.0,1.0,1.0,0.0,0.0
BANKNIFTY,55900.0,0.0,0.0,0.0,1.0,0.0,0.0
BANKNIFTY,56000.0,1.0,2.0,1.0,3.0,0.0,0.0
BANKNIFTY,56100.0,0.0,0.0,1.0,0.0,0.0,0.0
BANKNIFTY,56200.0,0.0,0.0,2.0,0.0,0.0,0.0
BANKNIFTY,56300.0,0.0,0.0,1.0,2.0,0.0,0.0
BANKNIFTY,56400.0,0.0,0.0,1.0,3.0,0.0,0.0
BANKNIFTY,56500.0,1.0,0.0,4.0,2.0,0.0,0.0
BANKNIFTY,56600.0,0.0,0.0,0.0,1.0,0.0,0.0
BANKNIFTY,56700.0,0.0,1.0,0.0,1.0,0.0,0.0
BANKNIFTY,56800.0,1.0,0.0,0.0,2.0,0.0,0.0
BANKNIFTY,56900.0,0.0,0.0,0.0,1.0,0.0,0.0
BANKNIFTY,57000.0,7.0,2.0,7.0,11.0,0.0,0.0
BANKNIFTY,57100.0,4.0,0.0,3.0,0.0,0.0,0.0
BANKNIFTY,57200.0,6.0,2.0,1.0,3.0,0.0,0.0
BANKNIFTY,57300.0,4.0,0.0,5.0,1.0,0.0,0.0
BANKNIFTY,57400.0,3.0,1.0,2.0,0.0,0.0,0.0
BANKNIFTY,57500.0,14.0,6.0,11.0,7.0,0.0,0.0
BANKNIFTY,57600.0,7.0,0.0,5.0,1.0,0.0,0.0
BANKNIFTY,57700.0,8.0,0.0,0.0,1.0,0.0,0.0
BANKNIFTY,57800.0,6.0,1.0,1.0,0.0,0.0,0.0
BANKNIFTY,57900.0,4.0,1.0,0.0,1.0,0.0,0.0
BANKNIFTY,58000.0,28.0,9.0,1.0,8.0,0.0,0.0
BANKNIFTY,58100.0,1.0,0.0,0.0,0.0,0.0,0.0
BANKNIFTY,58200.0,2.0,0.0,0.0,0.0,0.0,0.0
BANKNIFTY,58300.0,3.0,0.0,2.0,0.0,0.0,0.0
BANKNIFTY,58400.0,1.0,0.0,0.0,1.0,0.0,0.0
BANKNIFTY,58500.0,12.0,5.0,0.0,3.0,0.0,0.0
BANKNIFTY,58600.0,1.0,1.0,0.0,1.0,0.0,0.0
BANKNIFTY,58700.0,2.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,58800.0,0.0,4.0,0.0,0.0,0.0,0.0
BANKNIFTY,59000.0,8.0,16.0,1.0,2.0,0.0,0.0
BANKNIFTY,59100.0,0.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,59300.0,0.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,59500.0,4.0,5.0,0.0,0.0,0.0,0.0
BANKNIFTY,59600.0,1.0,2.0,0.0,0.0,0.0,0.0
BANKNIFTY,59700.0,1.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,59800.0,0.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,59900.0,0.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,60000.0,4.0,10.0,0.0,2.0,0.0,0.0
BANKNIFTY,60100.0,0.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,60200.0,0.0,1.0,0.0,0.0,0.0,0.0
BANKNIFTY,60300.0,0.0,1.0,0.0,0.0,0.0,0.0
